Texto	formato_bio	contem_erro
Para ter uma sólida carreira profissional é necessário ter uma bagagem de estudos, porém há casos em que nem foi preciso<wrong>frequentar</wrong> <correct>os indivíduos frequentarem</correct> uma universidade para se tornarem milionários, por exemplo Silvio Santos, Gisele Bündchen e a maioria dos jogadores de futebol.	[('Para', 'O'), ('ter', 'O'), ('uma', 'O'), ('sólida', 'O'), ('carreira', 'O'), ('profissional', 'O'), ('é', 'O'), ('necessário', 'O'), ('ter', 'O'), ('uma', 'O'), ('\x93bagagem\x94', 'O'), ('de', 'O'), ('estudos', 'O'), (',', 'O'), ('porém', 'O'), ('há', 'O'), ('casos', 'O'), ('em', 'O'), ('que', 'O'), ('nem', 'O'), ('foi', 'O'), ('preciso', 'O'), ('frequentar', 'B-WRONG'), ('<correct>', 'O'), ('os', 'O'), ('indivíduos', 'O'), ('frequentarem', 'O'), ('</correct>', 'O'), ('uma', 'O'), ('universidade', 'O'), ('para', 'O'), ('se', 'O'), ('tornarem', 'O'), ('milionários', 'O'), (',', 'O'), ('por', 'O'), ('exemplo', 'O'), ('Silvio', 'O'), ('Santos', 'O'), (',', 'O'), ('Gisele', 'O'), ('Bündchen', 'O'), ('e', 'O'), ('a', 'O'), ('maioria', 'O'), ('dos', 'O'), ('jogadores', 'O'), ('de', 'O'), ('futebol', 'O'), ('.', 'O')]	True
Para todos os lados existem alertas para o uso de métodos contraceptivos; até mesmo para a prevenção das DSTs.	[('Para', 'O'), ('todos', 'O'), ('os', 'O'), ('lados', 'O'), ('existem', 'O'), ('alertas', 'O'), ('para', 'O'), ('o', 'O'), ('uso', 'O'), ('de', 'O'), ('métodos', 'O'), ('contraceptivos', 'O'), (';', 'O'), ('até', 'O'), ('mesmo', 'O'), ('para', 'O'), ('a', 'O'), ('prevenção', 'O'), ('das', 'O'), ('DSTs', 'O'), ('.', 'O')]	False
" Por todos os lados, o homem continua sendo ""posto a ferros"", e<wrong>esta</wrong> <correct>essa</correct> repressão começa já dentro de casa, na educação fornecida pela família."	"[('Por', 'O'), ('todos', 'O'), ('os', 'O'), ('lados', 'O'), (',', 'O'), ('o', 'O'), ('homem', 'O'), ('continua', 'O'), ('sendo', 'O'), ('""', 'O'), ('posto', 'O'), ('a', 'O'), ('ferros', 'O'), ('""', 'O'), (',', 'O'), ('e', 'O'), ('esta', 'B-WRONG'), ('<correct>', 'O'), ('essa', 'O'), ('</correct>', 'O'), ('repressão', 'O'), ('começa', 'O'), ('já', 'O'), ('dentro', 'O'), ('de', 'O'), ('casa', 'O'), (',', 'O'), ('na', 'O'), ('educação', 'O'), ('fornecida', 'O'), ('pela', 'O'), ('família', 'O'), ('.', 'O')]"	True
Dos jovens aos maduros , como Michael Jackson, atormentados por problemas<wrong>diversos</wrong> <correct>diversos,</correct> procuram a fuga por meio de medicamentos controlados, calmantes e anestésicos, que por sua vez, a overdose acaba por ser seu final.	[('Dos', 'O'), ('jovens', 'O'), ('aos', 'O'), ('maduros', 'O'), (',', 'O'), ('como', 'O'), ('Michael', 'O'), ('Jackson', 'O'), (',', 'O'), ('atormentados', 'O'), ('por', 'O'), ('problemas', 'O'), ('diversos', 'B-WRONG'), ('<correct>', 'O'), ('diversos', 'O'), (',', 'O'), ('</correct>', 'O'), ('procuram', 'O'), ('a', 'O'), ('fuga', 'O'), ('por', 'O'), ('meio', 'O'), ('de', 'O'), ('medicamentos', 'O'), ('controlados', 'O'), (',', 'O'), ('calmantes', 'O'), ('e', 'O'), ('anestésicos', 'O'), (',', 'O'), ('que', 'O'), ('por', 'O'), ('sua', 'O'), ('vez', 'O'), (',', 'O'), ('a', 'O'), ('overdose', 'O'), ('acaba', 'O'), ('por', 'O'), ('ser', 'O'), ('seu', 'O'), ('final', 'O'), ('.', 'O')]	True
Além disso, uma decisão bem tomada só fortalece o país.	[('Além', 'O'), ('disso', 'O'), (',', 'O'), ('uma', 'O'), ('decisão', 'O'), ('bem', 'O'), ('tomada', 'O'), ('só', 'O'), ('fortalece', 'O'), ('o', 'O'), ('país', 'O'), ('.', 'O')]	False
 A solução para frear o consumo entre os jovens não é tão simples, devido ao fato de não ter, no<wrong>brasil</wrong> <correct>Brasil</correct> , uma política pública maciça e repressora para a venda de bebidas <wrong>à</wrong> <correct>a</correct> menores.	[('A', 'O'), ('solução', 'O'), ('para', 'O'), ('frear', 'O'), ('o', 'O'), ('consumo', 'O'), ('entre', 'O'), ('os', 'O'), ('jovens', 'O'), ('não', 'O'), ('é', 'O'), ('tão', 'O'), ('simples', 'O'), (',', 'O'), ('devido', 'O'), ('ao', 'O'), ('fato', 'O'), ('de', 'O'), ('não', 'O'), ('ter', 'O'), (',', 'O'), ('no', 'O'), ('brasil', 'B-WRONG'), ('<correct>', 'O'), ('Brasil', 'O'), ('</correct>', 'O'), (',', 'O'), ('uma', 'O'), ('política', 'O'), ('pública', 'O'), ('maciça', 'O'), ('e', 'O'), ('repressora', 'O'), ('para', 'O'), ('a', 'O'), ('venda', 'O'), ('de', 'O'), ('bebidas', 'O'), ('à', 'B-WRONG'), ('<correct>', 'O'), ('a', 'O'), ('</correct>', 'O'), ('menores', 'O'), ('.', 'O')]	True
Coube à justiça resolver o tumultuado assunto após inúmeros debates no tribunal.	[('Coube', 'O'), ('à', 'O'), ('justiça', 'O'), ('resolver', 'O'), ('o', 'O'), ('tumultuado', 'O'), ('assunto', 'O'), ('após', 'O'), ('inúmeros', 'O'), ('debates', 'O'), ('no', 'O'), ('tribunal', 'O'), ('.', 'O')]	False
 Albert Einstein<wrong>citou</wrong> que é mais fácil quebrar um átomo do que um preconceito.	[('Albert', 'O'), ('Einstein', 'O'), ('citou', 'B-WRONG'), ('que', 'O'), ('é', 'O'), ('mais', 'O'), ('fácil', 'O'), ('quebrar', 'O'), ('um', 'O'), ('átomo', 'O'), ('do', 'O'), ('que', 'O'), ('um', 'O'), ('preconceito', 'O'), ('.', 'O')]	True
 Estes margeiam</wrong> <correct>limites, que determinam</correct> onde o respeito termina e o insulto começa.	[('Estes', 'O'), ('margeiam', 'O'), ('<correct>', 'O'), ('limites', 'O'), (',', 'O'), ('que', 'O'), ('determinam', 'O'), ('</correct>', 'O'), ('onde', 'O'), ('o', 'O'), ('respeito', 'O'), ('termina', 'O'), ('e', 'O'), ('o', 'O'), ('insulto', 'O'), ('começa', 'O'), ('.', 'O')]	False
A piada se tornará sem graça, quando o eleito se mostrar politicamente inexperiente, influenciável e sem projetos.	[('A', 'O'), ('piada', 'O'), ('se', 'O'), ('tornará', 'O'), ('sem', 'O'), ('graça', 'O'), (',', 'O'), ('quando', 'O'), ('o', 'O'), ('eleito', 'O'), ('se', 'O'), ('mostrar', 'O'), ('politicamente', 'O'), ('inexperiente', 'O'), (',', 'O'), ('influenciável', 'O'), ('e', 'O'), ('sem', 'O'), ('projetos', 'O'), ('.', 'O')]	False
E tudo isso é feito para tentar esconder a incapacidade das autoridades de resolver essa questão.	[('E', 'O'), ('tudo', 'O'), ('isso', 'O'), ('é', 'O'), ('feito', 'O'), ('para', 'O'), ('tentar', 'O'), ('esconder', 'O'), ('a', 'O'), ('incapacidade', 'O'), ('das', 'O'), ('autoridades', 'O'), ('de', 'O'), ('resolver', 'O'), ('essa', 'O'), ('questão', 'O'), ('.', 'O')]	False
 Elas deveriam se unir mais do que nunca, a fim de descobrir um meio de ampliar seus experimentos de maneira ética,<wrong>onde</wrong> <correct>em que</correct> nenhum ser vivo estaria envolvido, ou, na impossibilidade disso, <correct>de</correct> minimizar o sofrimento do animal seja de que espécie for: cachorro, coelho, macacos ou ratos.	[('Elas', 'O'), ('deveriam', 'O'), ('se', 'O'), ('unir', 'O'), ('mais', 'O'), ('do', 'O'), ('que', 'O'), ('nunca', 'O'), (',', 'O'), ('a', 'O'), ('fim', 'O'), ('de', 'O'), ('descobrir', 'O'), ('um', 'O'), ('meio', 'O'), ('de', 'O'), ('ampliar', 'O'), ('seus', 'O'), ('experimentos', 'O'), ('de', 'O'), ('maneira', 'O'), ('ética', 'O'), (',', 'O'), ('onde', 'B-WRONG'), ('<correct>', 'O'), ('em', 'O'), ('que', 'O'), ('</correct>', 'O'), ('nenhum', 'O'), ('ser', 'O'), ('vivo', 'O'), ('estaria', 'O'), ('envolvido', 'O'), (',', 'O'), ('ou', 'O'), (',', 'O'), ('na', 'O'), ('impossibilidade', 'O'), ('disso', 'O'), (',', 'O'), ('<correct>', 'O'), ('de', 'O'), ('</correct>', 'O'), ('minimizar', 'O'), ('o', 'O'), ('sofrimento', 'O'), ('do', 'O'), ('animal', 'O'), ('seja', 'O'), ('de', 'O'), ('que', 'O'), ('espécie', 'O'), ('for', 'O'), (':', 'O'), ('cachorro', 'O'), (',', 'O'), ('coelho', 'O'), (',', 'O'), ('macacos', 'O'), ('ou', 'O'), ('ratos', 'O'), ('.', 'O')]	True
É, certamente, ponto tocado em toda e qualquer discussão que envolva o Meio Ambiente e/ou o futuro da Terra como foco.	[('É', 'O'), (',', 'O'), ('certamente', 'O'), (',', 'O'), ('ponto', 'O'), ('tocado', 'O'), ('em', 'O'), ('toda', 'O'), ('e', 'O'), ('qualquer', 'O'), ('discussão', 'O'), ('que', 'O'), ('envolva', 'O'), ('o', 'O'), ('Meio', 'O'), ('Ambiente', 'O'), ('e/ou', 'O'), ('o', 'O'), ('futuro', 'O'), ('da', 'O'), ('Terra', 'O'), ('como', 'O'), ('foco', 'O'), ('.', 'O')]	False
?Nunca se cresceu tanto?	[('?', 'O'), ('Nunca', 'O'), ('se', 'O'), ('cresceu', 'O'), ('tanto', 'O'), ('?', 'O')]	False
"Ser cidadão é participar, apoiar, cumprir com seus direitos e deveres, fazer a diferença.""(..."	"[('Ser', 'O'), ('cidadão', 'O'), ('é', 'O'), ('participar', 'O'), (',', 'O'), ('apoiar', 'O'), (',', 'O'), ('cumprir', 'O'), ('com', 'O'), ('seus', 'O'), ('direitos', 'O'), ('e', 'O'), ('deveres', 'O'), (',', 'O'), ('fazer', 'O'), ('a', 'O'), ('diferença', 'O'), ('.', 'O'), ('""', 'O'), ('(', 'O'), ('.', 'O'), ('.', 'O'), ('.', 'O')]"	False
 Em tais casos, a mentira não é uma alternativa necessária, mas um problema de <wrong>caráter</wrong> que precisa ser desmascarado e tratado como uma deficiência moral.	[('Em', 'O'), ('tais', 'O'), ('casos', 'O'), (',', 'O'), ('a', 'O'), ('mentira', 'O'), ('não', 'O'), ('é', 'O'), ('uma', 'O'), ('alternativa', 'O'), ('necessária', 'O'), (',', 'O'), ('mas', 'O'), ('um', 'O'), ('problema', 'O'), ('de', 'O'), ('caráter', 'B-WRONG'), ('que', 'O'), ('precisa', 'O'), ('ser', 'O'), ('desmascarado', 'O'), ('e', 'O'), ('tratado', 'O'), ('como', 'O'), ('uma', 'O'), ('deficiência', 'O'), ('moral', 'O'), ('.', 'O')]	True
Por fim, o brasileiro está certo ao valorizar o estudo como forma de ascensão social, apesar de haver muitas outras benesses.	[('Por', 'O'), ('fim', 'O'), (',', 'O'), ('o', 'O'), ('brasileiro', 'O'), ('está', 'O'), ('certo', 'O'), ('ao', 'O'), ('valorizar', 'O'), ('o', 'O'), ('estudo', 'O'), ('como', 'O'), ('forma', 'O'), ('de', 'O'), ('ascensão', 'O'), ('social', 'O'), (',', 'O'), ('apesar', 'O'), ('de', 'O'), ('haver', 'O'), ('muitas', 'O'), ('outras', 'O'), ('benesses', 'O'), ('.', 'O')]	False
 Essas seriam maneiras de evitar que o país futuramente entrasse na faixa de países que sofrem com ataques terroristas, e<wrong>proporcionaria</wrong> <correct>proporcionariam</correct> maior tranquilidade para visitantes e brasileiros durante os grandes eventos.	[('Essas', 'O'), ('seriam', 'O'), ('maneiras', 'O'), ('de', 'O'), ('evitar', 'O'), ('que', 'O'), ('o', 'O'), ('país', 'O'), ('futuramente', 'O'), ('entrasse', 'O'), ('na', 'O'), ('faixa', 'O'), ('de', 'O'), ('países', 'O'), ('que', 'O'), ('sofrem', 'O'), ('com', 'O'), ('ataques', 'O'), ('terroristas', 'O'), (',', 'O'), ('e', 'O'), ('proporcionaria', 'B-WRONG'), ('<correct>', 'O'), ('proporcionariam', 'O'), ('</correct>', 'O'), ('maior', 'O'), ('tranquilidade', 'O'), ('para', 'O'), ('visitantes', 'O'), ('e', 'O'), ('brasileiros', 'O'), ('durante', 'O'), ('os', 'O'), ('grandes', 'O'), ('eventos', 'O'), ('.', 'O')]	True
"Necessita-se ampliar e divulgar com maior freqüência e mostrar para a sociedade que o cigarro é ""uma droga comercial"" e educar jovens e adultos para que escolham e optem por não fumar."	"[('Necessita-se', 'O'), ('ampliar', 'O'), ('e', 'O'), ('divulgar', 'O'), ('com', 'O'), ('maior', 'O'), ('freqüência', 'O'), ('e', 'O'), ('mostrar', 'O'), ('para', 'O'), ('a', 'O'), ('sociedade', 'O'), ('que', 'O'), ('o', 'O'), ('cigarro', 'O'), ('é', 'O'), ('""', 'O'), ('uma', 'O'), ('droga', 'O'), ('comercial', 'O'), ('""', 'O'), ('e', 'O'), ('educar', 'O'), ('jovens', 'O'), ('e', 'O'), ('adultos', 'O'), ('para', 'O'), ('que', 'O'), ('escolham', 'O'), ('e', 'O'), ('optem', 'O'), ('por', 'O'), ('não', 'O'), ('fumar', 'O'), ('.', 'O')]"	False
Caso a simplificação da gramática seja acompanhada de uma substancial melhoria na qualidade de ensino, ela poderá assumir sua função imprescindível de mantenedora da integridade lingüística.	[('Caso', 'O'), ('a', 'O'), ('simplificação', 'O'), ('da', 'O'), ('gramática', 'O'), ('seja', 'O'), ('acompanhada', 'O'), ('de', 'O'), ('uma', 'O'), ('substancial', 'O'), ('melhoria', 'O'), ('na', 'O'), ('qualidade', 'O'), ('de', 'O'), ('ensino', 'O'), (',', 'O'), ('ela', 'O'), ('poderá', 'O'), ('assumir', 'O'), ('sua', 'O'), ('função', 'O'), ('imprescindível', 'O'), ('de', 'O'), ('mantenedora', 'O'), ('da', 'O'), ('integridade', 'O'), ('lingüística', 'O'), ('.', 'O')]	False
O<wrong>Transito</wrong> <correct>trânsito</correct> brasileiro está extremamente <wrong>caótico, há</wrong> <correct>caótico.	[('O', 'O'), ('Transito', 'B-WRONG'), ('<correct>', 'O'), ('trânsito', 'O'), ('</correct>', 'O'), ('brasileiro', 'O'), ('está', 'O'), ('extremamente', 'O'), ('caótico', 'B-WRONG'), (',', 'I-WRONG'), ('há', 'I-WRONG'), ('<correct>', 'O'), ('caótico', 'O'), ('.', 'O')]	True
Ilusório, pois a maioria dos negros beneficiados com esse sistema são de classe média e tiveram as mesmas oportunidades que os candidatos inscritos no sistema universal, podendo, assim, disputar vagas num mesmo patamar.	[('Ilusório', 'O'), (',', 'O'), ('pois', 'O'), ('a', 'O'), ('maioria', 'O'), ('dos', 'O'), ('negros', 'O'), ('beneficiados', 'O'), ('com', 'O'), ('esse', 'O'), ('sistema', 'O'), ('são', 'O'), ('de', 'O'), ('classe', 'O'), ('média', 'O'), ('e', 'O'), ('tiveram', 'O'), ('as', 'O'), ('mesmas', 'O'), ('oportunidades', 'O'), ('que', 'O'), ('os', 'O'), ('candidatos', 'O'), ('inscritos', 'O'), ('no', 'O'), ('sistema', 'O'), ('universal', 'O'), (',', 'O'), ('podendo', 'O'), (',', 'O'), ('assim', 'O'), (',', 'O'), ('disputar', 'O'), ('vagas', 'O'), ('num', 'O'), ('mesmo', 'O'), ('patamar', 'O'), ('.', 'O')]	False
<wrong>A intenção do governo de proibir o uso em locais públicos é válida.	[('A', 'B-WRONG'), ('intenção', 'I-WRONG'), ('do', 'I-WRONG'), ('governo', 'I-WRONG'), ('de', 'I-WRONG'), ('proibir', 'I-WRONG'), ('o', 'I-WRONG'), ('uso', 'I-WRONG'), ('em', 'I-WRONG'), ('locais', 'I-WRONG'), ('públicos', 'I-WRONG'), ('é', 'I-WRONG'), ('válida', 'I-WRONG'), ('.', 'I-WRONG')]	True
 O povo negro tem sua história banhada a sangue e a<wrong>luta e a luta e apesar</wrong> <correct>luta.	[('O', 'O'), ('povo', 'O'), ('negro', 'O'), ('tem', 'O'), ('sua', 'O'), ('história', 'O'), ('banhada', 'O'), ('a', 'O'), ('sangue', 'O'), ('e', 'O'), ('a', 'O'), ('luta', 'B-WRONG'), ('e', 'I-WRONG'), ('a', 'I-WRONG'), ('luta', 'I-WRONG'), ('e', 'I-WRONG'), ('apesar', 'I-WRONG'), ('<correct>', 'O'), ('luta', 'O'), ('.', 'O')]	True
Tomando então lugar de destaque na arte, sendo retratada em telenovelas, na poesia e musica.	[('Tomando', 'O'), ('então', 'O'), ('lugar', 'O'), ('de', 'O'), ('destaque', 'O'), ('na', 'O'), ('arte', 'O'), (',', 'O'), ('sendo', 'O'), ('retratada', 'O'), ('em', 'O'), ('telenovelas', 'O'), (',', 'O'), ('na', 'O'), ('poesia', 'O'), ('e', 'O'), ('musica', 'O'), ('.', 'O')]	False
 Portanto, o aborto em casos de<wrong>abusos sexuais praticados á crianças</wrong> <wrong>deve</wrong> ser legalizado.	[('Portanto', 'O'), (',', 'O'), ('o', 'O'), ('aborto', 'O'), ('em', 'O'), ('casos', 'O'), ('de', 'O'), ('abusos', 'B-WRONG'), ('sexuais', 'I-WRONG'), ('praticados', 'I-WRONG'), ('á', 'I-WRONG'), ('crianças', 'I-WRONG'), ('deve', 'B-WRONG'), ('ser', 'O'), ('legalizado', 'O'), ('.', 'O')]	True
 Sabemos que<correct>,</correct> ao implantar<correct>ao ser implantada</correct> essa nova lei, os índices de infratores caíram muito.	[('Sabemos', 'O'), ('que', 'O'), ('<correct>', 'O'), (',', 'O'), ('</correct>', 'O'), ('ao', 'O'), ('implantar', 'O'), ('<correct>', 'O'), ('ao', 'O'), ('ser', 'O'), ('implantada', 'O'), ('</correct>', 'O'), ('essa', 'O'), ('nova', 'O'), ('lei', 'O'), (',', 'O'), ('os', 'O'), ('índices', 'O'), ('de', 'O'), ('infratores', 'O'), ('caíram', 'O'), ('muito', 'O'), ('.', 'O')]	False
Vale ressaltar, também, que o uso dessa Lei pode ferir o princípio da meritocracia, tendo em vista que isto pode mascarar a péssima situação do ensino gratuito e ser usado como pretexto para a falta de investimentos na qualidade da educação básica.	[('Vale', 'O'), ('ressaltar', 'O'), (',', 'O'), ('também', 'O'), (',', 'O'), ('que', 'O'), ('o', 'O'), ('uso', 'O'), ('dessa', 'O'), ('Lei', 'O'), ('pode', 'O'), ('ferir', 'O'), ('o', 'O'), ('princípio', 'O'), ('da', 'O'), ('meritocracia', 'O'), (',', 'O'), ('tendo', 'O'), ('em', 'O'), ('vista', 'O'), ('que', 'O'), ('isto', 'O'), ('pode', 'O'), ('mascarar', 'O'), ('a', 'O'), ('péssima', 'O'), ('situação', 'O'), ('do', 'O'), ('ensino', 'O'), ('gratuito', 'O'), ('e', 'O'), ('ser', 'O'), ('usado', 'O'), ('como', 'O'), ('pretexto', 'O'), ('para', 'O'), ('a', 'O'), ('falta', 'O'), ('de', 'O'), ('investimentos', 'O'), ('na', 'O'), ('qualidade', 'O'), ('da', 'O'), ('educação', 'O'), ('básica', 'O'), ('.', 'O')]	False
"Essas situações indicam ""toda forma de negligência"" , que a família, a sociedade e o governo devem combater."	"[('Essas', 'O'), ('situações', 'O'), ('indicam', 'O'), ('""', 'O'), ('toda', 'O'), ('forma', 'O'), ('de', 'O'), ('negligência', 'O'), ('""', 'O'), (',', 'O'), ('que', 'O'), ('a', 'O'), ('família', 'O'), (',', 'O'), ('a', 'O'), ('sociedade', 'O'), ('e', 'O'), ('o', 'O'), ('governo', 'O'), ('devem', 'O'), ('combater', 'O'), ('.', 'O')]"	False
Cada país adota um modelo próprio, com mais ou menos influência sobre a sociedade.	[('Cada', 'O'), ('país', 'O'), ('adota', 'O'), ('um', 'O'), ('modelo', 'O'), ('próprio', 'O'), (',', 'O'), ('com', 'O'), ('mais', 'O'), ('ou', 'O'), ('menos', 'O'), ('influência', 'O'), ('sobre', 'O'), ('a', 'O'), ('sociedade', 'O'), ('.', 'O')]	False
Que tipo de amor?<wrong>O phileo, Eros ou ágape</wrong> ?	[('Que', 'O'), ('tipo', 'O'), ('de', 'O'), ('amor', 'O'), ('?', 'O'), ('O', 'B-WRONG'), ('phileo', 'I-WRONG'), (',', 'I-WRONG'), ('Eros', 'I-WRONG'), ('ou', 'I-WRONG'), ('ágape', 'I-WRONG'), ('?', 'O')]	True
Discute-se muito a respeito do verdadeiro papel desempenhado pelo homem na sociedade moderna.	[('Discute-se', 'O'), ('muito', 'O'), ('a', 'O'), ('respeito', 'O'), ('do', 'O'), ('verdadeiro', 'O'), ('papel', 'O'), ('desempenhado', 'O'), ('pelo', 'O'), ('homem', 'O'), ('na', 'O'), ('sociedade', 'O'), ('moderna', 'O'), ('.', 'O')]	False
"A pergunta que a população mais se faz é: ""É póssivel prever um massacre?"""	"[('A', 'O'), ('pergunta', 'O'), ('que', 'O'), ('a', 'O'), ('população', 'O'), ('mais', 'O'), ('se', 'O'), ('faz', 'O'), ('é', 'O'), (':', 'O'), ('""', 'O'), ('É', 'O'), ('póssivel', 'O'), ('prever', 'O'), ('um', 'O'), ('massacre', 'O'), ('?', 'O'), ('""', 'O')]"	False
Outro fator importante é punir legalmente empresas que discriminam funcionários em função da aparência.	[('Outro', 'O'), ('fator', 'O'), ('importante', 'O'), ('é', 'O'), ('punir', 'O'), ('legalmente', 'O'), ('empresas', 'O'), ('que', 'O'), ('discriminam', 'O'), ('funcionários', 'O'), ('em', 'O'), ('função', 'O'), ('da', 'O'), ('aparência', 'O'), ('.', 'O')]	False
Bom para os candidatos, melhor ainda para nós eleitores.	[('Bom', 'O'), ('para', 'O'), ('os', 'O'), ('candidatos', 'O'), (',', 'O'), ('melhor', 'O'), ('ainda', 'O'), ('para', 'O'), ('nós', 'O'), ('eleitores', 'O'), ('.', 'O')]	False
As pessoas tomam bebidas sem parar, não são todas, mas a grande maioria.	[('As', 'O'), ('pessoas', 'O'), ('tomam', 'O'), ('bebidas', 'O'), ('sem', 'O'), ('parar', 'O'), (',', 'O'), ('não', 'O'), ('são', 'O'), ('todas', 'O'), (',', 'O'), ('mas', 'O'), ('a', 'O'), ('grande', 'O'), ('maioria', 'O'), ('.', 'O')]	False
Com</wrong> <correct>teatrais, com</correct> o intuito de formar leitores aptos a compreender as grandes obras clássicas deste país, sem que para isso seja necessário alterar <wrong>a essência das mesmas</wrong> <correct>sua essência</correct> .	[('Com', 'O'), ('<correct>', 'O'), ('teatrais', 'O'), (',', 'O'), ('com', 'O'), ('</correct>', 'O'), ('o', 'O'), ('intuito', 'O'), ('de', 'O'), ('formar', 'O'), ('leitores', 'O'), ('aptos', 'O'), ('a', 'O'), ('compreender', 'O'), ('as', 'O'), ('grandes', 'O'), ('obras', 'O'), ('clássicas', 'O'), ('deste', 'O'), ('país', 'O'), (',', 'O'), ('sem', 'O'), ('que', 'O'), ('para', 'O'), ('isso', 'O'), ('seja', 'O'), ('necessário', 'O'), ('alterar', 'O'), ('a', 'B-WRONG'), ('essência', 'I-WRONG'), ('das', 'I-WRONG'), ('mesmas', 'I-WRONG'), ('<correct>', 'O'), ('sua', 'O'), ('essência', 'O'), ('</correct>', 'O'), ('.', 'O')]	True
Aqueles que decidem interromper a existência de outrem carregam consigo, algumas vezes, remorso e muito arrependimento por terem escolhido uma maneira extremamente radical para eliminar as dores de outra pessoa.	[('Aqueles', 'O'), ('que', 'O'), ('decidem', 'O'), ('interromper', 'O'), ('a', 'O'), ('existência', 'O'), ('de', 'O'), ('outrem', 'O'), ('carregam', 'O'), ('consigo', 'O'), (',', 'O'), ('algumas', 'O'), ('vezes', 'O'), (',', 'O'), ('remorso', 'O'), ('e', 'O'), ('muito', 'O'), ('arrependimento', 'O'), ('por', 'O'), ('terem', 'O'), ('escolhido', 'O'), ('uma', 'O'), ('maneira', 'O'), ('extremamente', 'O'), ('radical', 'O'), ('para', 'O'), ('eliminar', 'O'), ('as', 'O'), ('dores', 'O'), ('de', 'O'), ('outra', 'O'), ('pessoa', 'O'), ('.', 'O')]	False
Quando cada um faz a sua parte para que o melhor aconteça consequentemente ele virá.	[('Quando', 'O'), ('cada', 'O'), ('um', 'O'), ('faz', 'O'), ('a', 'O'), ('sua', 'O'), ('parte', 'O'), ('para', 'O'), ('que', 'O'), ('o', 'O'), ('melhor', 'O'), ('aconteça', 'O'), ('consequentemente', 'O'), ('ele', 'O'), ('virá', 'O'), ('.', 'O')]	False
 Quando isso ocorre, a<wrong>vitima</wrong> <correct>vítima</correct> não pode comunicar a <correct>à</correct> direção, <wrong>pois, piora</wrong> <correct>pois pioraria</correct> sua situação com os agressores.	[('Quando', 'O'), ('isso', 'O'), ('ocorre', 'O'), (',', 'O'), ('a', 'O'), ('vitima', 'B-WRONG'), ('<correct>', 'O'), ('vítima', 'O'), ('</correct>', 'O'), ('não', 'O'), ('pode', 'O'), ('comunicar', 'O'), ('a', 'O'), ('<correct>', 'O'), ('à', 'O'), ('</correct>', 'O'), ('direção', 'O'), (',', 'O'), ('pois', 'B-WRONG'), (',', 'I-WRONG'), ('piora', 'I-WRONG'), ('<correct>', 'O'), ('pois', 'O'), ('pioraria', 'O'), ('</correct>', 'O'), ('sua', 'O'), ('situação', 'O'), ('com', 'O'), ('os', 'O'), ('agressores', 'O'), ('.', 'O')]	True
